,Cluster_Maschine,Cluster_Service,AbsatzmengeFaktor_mean,PersonalkostenFaktor_mean,EnergiekostenFaktor_mean,ReparaturkostenProStueckFaktor_mean,MaterialkostenFaktor_mean,WartungskostenFaktor_mean,AbsatzpreisFaktor_mean
121,7,9,1.112649685087205,0.9003632725749822,0.9976816105685565,0.9998635496522335,1.002724816134359,1.004583177442024,1.0071386663301838
122,7,10,1.213033620236486,0.9192136311804363,0.9968679020532834,1.0041531652483517,1.0010536308548421,1.0102607882700474,1.0012174011317725
123,7,11,1.33390682064047,0.8386634311401817,1.015514917465241,0.9864806336991628,1.0118715005869028,1.0036709302740012,0.9974202018492138
124,7,12,,,,,,,
125,7,13,1.166052342590801,0.9164345336275374,1.0088915398400475,1.006945712671669,0.9983101236782415,1.0058473547011448,1.005610607820626
126,7,14,1.1992320812075008,0.8923458164743261,0.9972750655666087,1.001159262651405,0.9985798805524444,1.005131118602466,0.9965364648362474
127,7,15,,,,,,,
128,8,0,1.1787580741720407,0.8668084738254084,1.0063008781841398,0.9986453480086425,0.9963444766997123,1.0037132870812884,1.0014997907862282
129,8,1,,,,,,,
130,8,2,,,,,,,
131,8,3,,,,,,,
132,8,4,1.2224338787257873,0.8638852028312006,1.0102542224651947,1.0044792731112622,0.9929992028703746,0.9790251098960812,1.0009724638341673
133,8,5,,,,,,,
134,8,6,1.3947629912317507,0.7049396065497071,1.0266397244028234,1.0160717387027351,1.0060353528897956,1.0074875342862906,0.9919111761129972
135,8,7,1.1887458394324235,0.8843632951245393,1.002988469526444,1.0208136324862975,0.9910404800348769,1.0082240061632646,0.9807057063059945
136,8,8,,,,,,,
137,8,9,,,,,,,
138,8,10,0.973092376427656,0.8681441755994836,0.9831274260672912,0.9640156684832848,1.0131734529595218,0.9983807026951916,1.0093004840404942
139,8,11,,,,,,,
140,8,12,,,,,,,
141,8,13,1.2960509830690916,0.8468426925327373,0.9962993351734104,0.9789826603686388,0.9960899667369082,1.010067923162986,1.018303642183919
142,8,14,1.357430623805182,0.6943800836743914,0.966479215676413,0.9925789750917272,0.9800744982750492,0.9871142696319264,1.024953278501638
143,8,15,,,,,,,
144,9,0,1.187211900289203,0.9051741502910873,0.9998279372277813,1.0003732396423337,1.0001169856959815,0.9994672021322171,1.0016262732171541
145,9,1,1.2800747168261317,0.9901652435943519,1.0152706564013316,1.004569983394802,0.9788217267212166,1.0212280310136772,0.9903463396598458
146,9,2,1.2165182987223186,0.9250979189214412,0.9985588707267462,1.0018215580378835,0.9868100463830098,1.003503969730397,0.9937684347706421
147,9,3,,,,,,,
148,9,4,1.2206794792366074,0.8920015982005539,1.004909724617855,0.9961945780631916,1.0001602131554297,1.0058487154870324,1.0034081619617163
149,9,5,,,,,,,
150,9,6,1.2141062395475624,0.844094970319839,1.0029999852923017,1.0052690119892105,0.9966589360976443,1.0060417608535352,0.9951396055427278
151,9,7,1.185046461460291,0.8829571300245656,0.9989108446850518,0.9988130331242345,0.9965342171557174,0.9961899402640261,0.9980493753711754
152,9,8,1.1806268653001135,0.8932419716011196,1.0026555700816409,1.000516940697492,1.0020672544133826,1.0035733998178011,1.0028825887811854
153,9,9,1.2260723025862807,0.8757260649417741,1.00307208081726,1.0021708941286513,1.000371955844958,1.0028897372102397,0.9960450404706428
154,9,10,1.1970760699055822,0.9045084302202102,1.0003815834771435,1.0060783862317444,1.0055605169966093,0.9999653234321663,0.9986322215165425
155,9,11,,,,,,,
156,9,12,,,,,,,
157,9,13,1.218441203361897,0.889063800741359,1.004188313090552,0.9936731127410989,1.001221585987141,1.0076536087896015,1.001593099253521
158,9,14,1.169275727549183,0.8873968287501811,1.0004965298334485,1.002105179040233,0.999632279034904,0.9997948663859831,0.9995039052821847
159,9,15,1.2468077327829052,0.9068133675189453,0.9961278285140173,1.0045763700632369,1.0018213451108522,1.018458807284471,0.9944544492440235
160,10,0,1.2000052525000822,0.8884570183123488,1.000563450464007,0.9999759748051281,0.9972335867588572,0.9994286680724672,1.0000710302624936
161,10,1,,,,,,,
162,10,2,1.206097318697436,0.8737813359643969,1.0032947675647275,1.0100722058248974,1.001685372564553,0.9997016171370047,1.0069235849241756
163,10,3,,,,,,,
164,10,4,1.18568595495361,0.8990443153212576,0.9998667306162489,1.0070149441645277,1.0056278428404697,1.0142319041216135,1.0144057124549641
165,10,5,,,,,,,
166,10,6,1.1210335731737513,0.905746914812402,0.9943259766601951,0.9922176793388432,0.9945510570759676,1.0015706776569533,0.9992585905787802
167,10,7,1.2146428618762117,0.8527839552799464,0.9982451282777431,1.000766019098596,1.0135653987416555,1.015936855256269,1.0037952897006515
168,10,8,1.192238810527302,0.909208074475763,0.9966715206233695,0.9991663362420784,0.9974926709377563,1.0065617073462205,0.9978062022526875
169,10,9,1.1828395611616647,0.8672599635704202,0.9881850185426948,1.0015235905924362,1.0009137288298406,1.000803590362743,0.9956351052064573
170,10,10,1.1946464371694414,0.8785381828388977,0.9997243724310075,0.9935096343215954,1.0046069361069003,1.0043904593219513,0.9937463109687527
171,10,11,,,,,,,
172,10,12,,,,,,,
173,10,13,1.2129064907173381,0.845160092401273,1.0047034766514786,1.004313327776615,1.0139964449414118,1.0037956791876397,0.9984381948552905
174,10,14,1.2499245391039582,0.8492198830875792,0.9984657974936386,0.9989699885325846,0.9989959946434673,0.9982590172399131,0.9991807141810971
175,10,15,1.1505980592118594,0.9649723640026076,1.0115140538044871,1.0395434303782962,0.971545436434285,1.0183676373916182,1.0150828533337877
176,11,0,1.1976455784118367,0.8892414218208113,0.9993121377871677,1.0012456272977897,0.9995924728067728,1.0004382171042991,1.0006437649155542
177,11,1,,,,,,,
178,11,2,1.1968111841152629,0.9172859031928591,1.0056353371750228,1.0010160528580876,0.9958948921032589,1.00016886137817,1.0014545976696796
179,11,3,1.2694736522963381,0.911541983647763,0.9961062184429956,0.9975714537887899,0.9969247491219241,0.9901273319402504,1.0154349925000985
180,11,4,1.2011545958457015,0.8886216716209715,0.9974966923213218,0.9913830822489942,0.9937807576822189,1.0100172298758288,0.9986213524691818
181,11,5,,,,,,,
182,11,6,1.1937655757697192,0.8844586712557205,1.0025866756413586,0.994786366442902,0.9999787568568873,1.0027443554287907,1.0102080224553642
183,11,7,1.1821337220007528,0.8864089519887605,0.9934415388069452,1.0054017652573302,1.0016540938915737,1.002503949739882,1.0063984300661186
184,11,8,1.2401823398684368,0.8974725751641084,1.0069746043514434,1.0027442147137426,1.0015820181518311,1.0058897329138643,1.0061310082953558
185,11,9,1.19435459306853,0.9028655051198585,0.9976664390461527,1.0020537579429463,0.9949127460231261,0.9988473445743449,1.0055686703377298
186,11,10,1.1694708384285948,0.9023981862588335,1.0000013984876248,1.002086281088021,0.9977194739853336,1.0019845667633869,0.9934663579094305
187,11,11,1.210536235732536,0.7969325612303533,1.0193409479589937,0.9913019838009427,0.9805764884186621,0.9790440966286151,0.998802298764562
188,11,12,,,,,,,
189,11,13,1.1792460945910976,0.8893534646091411,0.9977711157087323,0.9979808377640489,0.9958717386784925,0.9958750762023798,0.9987960115064879
190,11,14,1.200301399148216,0.8825263006935677,0.9953604970955099,1.0055170181751107,0.9975289524393783,0.9985367736394295,1.0003418402222086
191,11,15,1.1387559651346124,0.8721087825831355,0.9989489197581529,0.9960309651839445,1.0087673921628295,1.0055746678044806,1.0020557038987101
192,12,0,1.196093728103007,0.8786237058152172,1.0131275182475314,0.9967783338572386,0.9950407720766544,1.0010712689358614,1.0015803592083192
193,12,1,,,,,,,
194,12,2,,,,,,,
195,12,3,,,,,,,
196,12,4,1.1633417947857192,0.7604687123428711,1.0015578962402665,0.9866711461531108,1.0016885370371158,0.993992329537035,0.968868299586714
197,12,5,,,,,,,
198,12,6,,,,,,,
199,12,7,,,,,,,
200,12,8,,,,,,,
201,12,9,,,,,,,
202,12,10,1.103275351914982,0.7772250721626605,1.0055610124085277,0.9839123598916882,1.010418228467731,0.9931746739996716,0.9903200738896406
203,12,11,,,,,,,
204,12,12,,,,,,,
205,12,13,1.0974771243366452,0.9122179512677936,1.0096161942851545,1.0058036093616158,0.9607695613700372,1.0072025896771668,1.024815658626427
206,12,14,1.242793011517222,0.8206605817510078,1.0054535058928389,0.9873061068980544,1.0132340718570254,1.0220534130251602,0.9933860268199614
207,12,15,,,,,,,
208,13,0,1.1912077618769763,0.9041643537970352,0.9992993526395417,1.0001320678230736,1.0003521007189446,0.9991457562445093,1.0025050307254044
209,13,1,,,,,,,
210,13,2,1.2179317749965708,0.8700185944550801,0.9996467719287134,0.9982298514186818,1.000538886880023,1.0006683784870052,1.0028419962131176
211,13,3,1.1959399107421969,0.9487130092103296,1.0035083958874254,1.0202884631208835,0.9863094548561284,1.037599131790842,1.002528313427423
212,13,4,1.2089906732778388,0.9273687715022346,0.9964066142542648,1.005544789156396,0.9936871108269321,1.003557974073621,0.998965182372516
213,13,5,,,,,,,
214,13,6,1.1951718162473173,0.8888527089426611,1.0025988824798329,1.0033968269726736,1.010564298018554,0.9875807232951552,1.000573355823449
215,13,7,1.2532793769951582,0.8751679052727047,0.9958640970330274,1.0021456327445175,0.9922979444189186,0.9946842435845202,1.0002096576263473
216,13,8,1.1553084478068256,0.9043159754832668,1.000820758712633,0.9970120796850825,1.0083875596311305,1.0004418379917501,1.0111880751574487
217,13,9,1.1887379094873611,0.90036217405899,0.9995714486270739,1.005662946196858,1.0078387749460649,0.9975880012554825,1.000073950915868
218,13,10,1.2052311064078258,0.8614924428685824,0.9962180686181941,1.002666941058059,1.003820398644858,0.994857379444966,0.998379647086411
219,13,11,1.2204390783177845,0.8492030630433625,0.9794832242259401,0.9870745257897751,0.9983267764170285,0.9833475809619667,1.004489509413895
220,13,12,,,,,,,
221,13,13,1.2125341423434524,0.8948758070811431,0.9879139352158599,0.9868203955010557,0.9998925031454284,0.9953391610184811,0.9951470429598638
222,13,14,1.2371820608513764,0.9134146380975092,0.9930009988349481,0.9931253872626835,1.004847518410866,0.9975931494707843,1.0038066999037984
223,13,15,1.1030123691814013,0.9165180799968704,0.9958540152282037,1.0036353294043425,0.9904442587890347,0.9843413254123381,1.0148843527776443
224,14,0,1.1950320124046676,0.9041170968363106,1.000390860351692,0.9994898970366649,0.9994382653441344,1.0004595608001383,1.0016912213214264
225,14,1,1.257405215093743,1.091108726971819,1.023368672431902,1.0124136567078512,1.0159332344326324,1.0014159961382365,0.994421701746842
226,14,2,1.2203731286311523,0.8958305931307404,0.9954005960527619,1.0080238355942037,0.9978711381660088,0.9966827452463123,0.9990694501991737
227,14,3,1.1756315957538592,0.9265140837973231,0.98272871507191,1.0179978806510586,1.008853467336571,0.9899619940177644,1.0154566600286317
228,14,4,1.2010771399639537,0.8789670671900541,0.9941695248792479,1.007621603132848,0.9956248740162029,0.9976688676116895,0.9943265599250504
229,14,5,,,,,,,
230,14,6,1.2005480354376656,0.9199683463112476,0.9956505022073374,0.9968642108724056,1.0110248746056836,1.0075543236089233,1.0035125026782257
231,14,7,1.1987205380097654,0.8660650350466811,0.9911840589354568,1.0034490101245699,0.9961688328346013,1.0033391535214913,0.9885339836801156
232,14,8,1.1920172919790781,0.872448935352124,0.9986012317293037,1.0000782203539877,0.9946352674967706,1.003346956794855,1.0044759486585224
233,14,9,1.196049151261028,0.8827100262590457,1.0004070389488535,1.0019392291814417,1.0017528190851663,0.9927044386752312,0.9991787041703601
234,14,10,1.186236434740949,0.9150402021097981,1.002421402774718,0.9995146998428378,1.0053666033513802,0.9943835741580404,0.9992700085768993
235,14,11,1.181445435527867,0.8920569338927277,1.0087490668382795,0.9878405863082929,1.0091730815322215,0.9994702364563025,0.9974848650227038
236,14,12,,,,,,,
237,14,13,1.2134284822788564,0.9218287834886819,1.0040190456030076,0.9946350173554791,0.9993809732023987,0.9932805577740776,1.0085350975058296
238,14,14,1.1564676082844318,0.8852511749967521,1.002394445836372,1.0072172985598,1.0039990768191729,0.9969737437412948,1.0066982469267083
239,14,15,1.214363868557251,0.9500418131650314,1.0017154668044295,1.0020839466745135,1.024465679389811,1.0109611675142203,1.0185159374457395
240,15,0,1.1953304810864143,0.8970154153625286,0.9993709525376471,1.0005487497585774,1.0011071782565248,0.9986155446464196,1.0017723820120206
241,15,1,1.1172415615760158,1.115304094599331,0.9779502333045886,1.0246890260060948,1.012098863029697,1.0296904781409577,0.9934316343586254
242,15,2,1.1970420460219091,0.8918617544074172,1.0073356250580399,1.0112087820737885,0.9985433070187301,0.9948556687206361,1.003435949641017
243,15,3,1.1915920133766373,0.8113587843208548,0.9602651645950204,1.0177156010476578,0.9996960042685601,0.9991398226585195,0.9899155728747426
244,15,4,1.1851091128310611,0.9184118000087078,0.995865762392969,1.0108991008104469,1.0096336845365752,0.9956812168299244,1.0008575604601067
245,15,5,,,,,,,
246,15,6,1.1883815052518198,0.9029635023878015,0.9957956441038806,1.0049621276630925,0.9943500232572557,0.994490342738501,0.9984697595817564
247,15,7,1.2315138059021398,0.9198897101354239,0.9980586003102324,1.0053355870126885,0.9925894385580286,0.9967403625196166,0.9983637986808532
248,15,8,1.2298425812258293,0.8935554557627641,1.00091969989541,0.999057188026352,1.0083794628612504,0.9959928207662465,1.0008517116445945
249,15,9,1.2461529602911527,0.8970553681445419,1.0011907458780285,0.9972962604458708,1.0102767491031064,0.9982292943865853,1.0021704892448815
250,15,10,1.1854509600491525,0.8870158763623881,1.0055139428492839,0.9972553669571342,0.995262289846113,0.9985139953249086,0.9924618262679445
251,15,11,1.2125250578876074,0.8540763423283204,1.0035245412463885,1.002552771422122,0.9982754867810036,0.9976504421454745,0.9901507584381146
252,15,12,,,,,,,
253,15,13,1.1564948319848565,0.8926096498859513,1.0011318895819183,1.0143154528275802,0.996255051731965,1.0036696573084907,0.9997229872378601
254,15,14,1.1764336277628151,0.8950026530642115,1.0090614379591296,0.9990271264132171,0.9949871792198136,1.0022585615507054,1.0006092007629113
255,15,15,1.0477440607362056,0.9761309344506603,1.0135811748075914,1.025353762170077,1.0071581288650746,0.9789347887177726,0.9773083047909809
256,16,0,1.1969131131182826,0.9000556926443488,1.0010621167790448,1.0015191833529622,1.0011026435157768,1.0000801796310221,1.0009220374158452
257,16,1,,,,,,,
258,16,2,1.2096156478470808,0.8645954613006545,1.0058218389838671,1.0017441393821604,0.9947570021624322,1.0037917035996753,0.99591454963956
259,16,3,1.218976134084013,0.9052128911824292,1.0250306341708988,0.985684395988277,0.9933048538593048,0.9973815433869088,1.005763124139776
260,16,4,1.2766492800305205,0.8986093390038914,1.009598880559517,0.9945338403668693,1.0021895459265018,0.9936949409746159,1.006672623634652
261,16,5,,,,,,,
262,16,6,1.206260769876812,0.8800513509884565,1.004716697861796,0.9920833496713738,0.98680493783659,1.0029500239681812,1.002863898944067
263,16,7,1.1989568722266963,0.8808614071349259,0.9955381305609695,0.9943618586330351,0.9947078537064099,0.997377498468001,0.9959913128401123
264,16,8,1.2066471834305597,0.8595147921451932,0.9981929893848693,1.0050790429923444,1.0069491759821372,0.9995534952190964,0.9890439453709454
265,16,9,1.2070753975097308,0.8982140190856783,0.9970756462484353,0.9968794114774108,1.0023415315940698,0.9985003453123416,1.002208695883319
266,16,10,1.1731572859012882,0.9540625255555266,1.0015366263308676,1.0135004068423679,1.0015924117043022,1.006276559994709,1.0074639956279663
267,16,11,1.2876935529801008,0.8926901603040486,0.9975365042003116,1.0048273981328764,1.0074395778309355,0.996443968473128,1.0163415846255974
268,16,12,,,,,,,
